sounds,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit
n_Ob-mul-C5+_A#5_B4-f.wav,0.42324842334107515,-158.9224414725783,0.4220992634497744,2,6,8,-37.0,-0.5108256237659907,-21700,-0.30945233486385176,-0.3141616100310273,-37.0
n_BTb-ord-C1-mf.wav,0.3544161903026514,-263.27677748731264,0.3501981836620801,1,8,7,-65.125,-0.9382696385929302,-44700,-0.5996831373394721,-0.6181681851920502,-65.125
n_Cb-ord-C3-pp.wav,0.4483859971981981,-32.80589970468701,0.4455924845100947,1,4,11,-27.625,-0.3794896217049037,-10500,-0.2071940690481602,-0.21849518139212687,-27.625
n_AFL-L_oV_pA_sus_f_C4.wav,0.4047845292952528,-140.81413599722327,0.4030218847469367,2,7,7,-46.375,-0.6466271649250525,-24600,-0.3855685765297907,-0.39288958979790845,-46.375
n_AFL-L_oV_pA_sus_f_C5.wav,0.4602763779626193,-70.50251448538259,0.4624593430481461,3,5,8,-18.25,-0.25131442828090605,-13900,-0.15923006677651416,-0.1504457518163396,-18.25
n_Tbn-flatt-C3-ff.wav,0.40951355999769545,-132.98374815564537,0.4081250991108986,2,7,7,-46.375,-0.6466271649250525,-23800,-0.3659766554951062,-0.37172155361277853,-46.375
n_BTb-ord-C1-pp.wav,0.2844595294791796,-374.84944732943916,0.28582116112229755,1,12,3,-102.625,-1.6863989535702288,-58400,-0.922447167913266,-0.9157671011243437,-102.625
n_MA_ES_A-So_p_C3.wav,0.3530566306562216,-243.6522521350394,0.35096536730642974,0,7,9,-65.125,-0.9382696385929302,-35500,-0.6056302917534709,-0.6147985284893892,-65.125
n_TpC-flatt-C5-pp.wav,0.550676067808118,43.45178449612306,0.5515936704734838,4,1,11,28.625,0.3794896217049037,11400,0.20340265739421667,0.20711186410227522,28.625
n_Vc-harm_artificial-C7-mf.wav,0.5635207794946273,105.42331678339052,0.5690510968942214,3,0,13,28.625,0.3794896217049037,15000,0.25546343921897513,0.2779807025178177,28.625
n_Tbn-ord-C3-ff.wav,0.6369801223162366,289.4266405334248,0.6473224881589738,5,0,11,47.375,0.6466271649250525,42000,0.5622808577052181,0.6072905312369244,47.375
n_Vn-pont-C4-mf.wav,0.3649846670853103,-247.15538640722326,0.3643966048434334,1,8,7,-65.125,-0.9382696385929302,-34500,-0.5537938002088397,-0.5563319280765336,-65.125
n_Ob-mul-C6_G5+_D5_A#3-f.wav,0.43151664300123965,-49.27719647510687,0.432779824014825,0,4,12,-37.0,-0.5108256237659907,-13900,-0.2756659575872052,-0.27051843668154824,-37.0
n_TpC-stacc-C6-mf.wav,0.6011919090069132,181.62703550441648,0.6012500856300264,5,1,10,38.0,0.5108256237659907,29900,0.41043387348628774,0.4106765244870794,38.0
n_Vn-pont-C6-mf.wav,0.5423328643017863,103.0430240204517,0.5465102356716725,5,3,8,19.25,0.25131442828090617,14000,0.16973781177901956,0.18658033803015567,19.25
n_Vc-pizz_lv-C2-mf.wav,0.4808506254397997,-34.23748767829659,0.47955944632203457,2,3,11,-8.875,-0.12516314295400605,-6000,-0.0766349821566969,-0.08180780921515017,-8.875
n_Cb-pizz_lv-C3-mf.wav,0.3874254732956339,-206.99583611597228,0.3865578951454537,2,8,6,-55.75,-0.7884573603642702,-33600,-0.45814710795176616,-0.46180424088258903,-55.75
n_Tbn-ord-C5-pp.wav,0.42008400761865394,-111.80140650934314,0.4214325648427898,0,4,12,-37.0,-0.5108256237659907,-17200,-0.3224285429121125,-0.31689533269223535,-37.0
n_ClBb-flatt-C5-pp.wav,0.3807432324530179,-249.32694028774344,0.37860470885882314,3,9,4,-55.75,-0.7884573603642702,-41600,-0.48639477956430616,-0.49547474285366355,-55.75
n_ClBb-ord-C4-pp.wav,0.1855523726223776,-670.0174032571097,0.16738394870680187,0,14,2,-130.75,-2.70805020110221,-85900,-1.479172951244973,-1.6042823454953463,-130.75
n_ASax-flatt-C4-mf.wav,0.4246851594138345,-135.0830415915225,0.42636708922113675,3,7,6,-37.0,-0.5108256237659907,-23900,-0.3035693467764113,-0.29668897647869436,-37.0
n_Vib_bow_sp-0_kurz_C5.wav,0.5404929527725867,67.58417686396736,0.5466041653205183,5,3,8,19.25,0.25131442828090617,12400,0.1623273202375841,0.18695934270779266,19.25
n_BTb-ord-C4-pp.wav,0.18558013006660892,-650.4450818537518,0.1647160704443864,0,14,2,-130.75,-2.70805020110221,-88600,-1.4789892869566652,-1.6235484959843187,-130.75
n_Vn-nonvib-C7-ff.wav,0.6585384228376148,292.93934427085145,0.6630944466664406,7,0,9,66.125,0.9382696385929302,47400,0.6567877078018532,0.6771147996316691,66.125
n_Vc-ord-C2-pp.wav,0.37067127078890094,-247.29869479852456,0.3691419409798116,2,9,5,-65.125,-0.9382696385929302,-35200,-0.5293381348800272,-0.535899657173504,-65.125
n_BKL-L_pA_sus_f_C3.wav,0.4039122673806766,-145.49148735651502,0.4010708535498603,1,6,9,-46.375,-0.6466271649250525,-23400,-0.3891901641838637,-0.40100520088266467,-46.375
n_Acc-ord-C2-ff.wav,0.3937363443801547,-221.0919862969881,0.39561329158849196,2,7,7,-46.375,-0.6466271649250525,-32100,-0.43163345813262494,-0.4237770410399079,-46.375
n_Tbn-stacc-C4-mf.wav,0.4360785860350063,-57.72921728482014,0.43574187458650954,3,7,6,-37.0,-0.5108256237659907,-16400,-0.2570924345415288,-0.2584617787075871,-37.0
n_MA_ES_A-So_f_C2.wav,0.4743305777135201,-38.21358990001368,0.47332025077109074,2,3,11,-8.875,-0.12516314295400605,-8300,-0.10276804047777184,-0.10682045502322196,-8.875
n_Cb-pizz_lv-C2-ff.wav,0.43064131433138925,-121.63234286074697,0.4296464606324938,2,5,9,-27.625,-0.3794896217049037,-24600,-0.27923508826178384,-0.2832937271279722,-27.625
n_Fl-aeolian+ord-C7-ff.wav,0.5916151450403319,160.74370395614213,0.5943545912030599,6,2,8,38.0,0.5108256237659907,27600,0.3706463288820522,0.38199669550517373,38.0
n_Vib_bow_sp-0_kurz_C4.wav,0.5164246440333147,21.580359995890454,0.5241302280763487,4,3,9,9.875,0.125163142954006,200,0.0657222226912605,0.09659595190302114,9.875
n_BTb-ord-C3-pp.wav,0.2868730621426415,-399.5358204518421,0.2811748217846769,1,12,3,-102.625,-1.6863989535702288,-63000,-0.910619612295087,-0.9386415649532612,-102.625
n_MA_ES_A-So_f_C7.wav,0.6546353823645588,251.60163964637226,0.6609268077500381,9,1,6,75.5,1.0986122886681098,41900,0.6394776908357366,0.6674271137262715,75.5
n_BTb-ord-C2-mf.wav,0.3394925817917437,-305.95557349910786,0.33276065707397656,0,7,9,-65.125,-0.9382696385929302,-44500,-0.6655562587327843,-0.6957253324892916,-65.125
n_Gtr-pont-C5-mf-1c.wav,0.6958053416464282,352.46425739861456,0.703145329028363,11,1,4,94.25,1.466337068793427,57000,0.8274021196556873,0.8623209016535738,94.25
n_Va-ord-C5-ff.wav,0.6552106859293266,240.3648974832069,0.6600858357146329,9,1,6,75.5,1.0986122886681098,39900,0.6420232951869017,0.6636767529241369,75.5
n_Tbn-ord-C2-pp.wav,0.45914142109143696,-102.09287305885097,0.45822000556678605,3,5,8,-18.25,-0.25131442828090605,-13600,-0.16379956829203707,-0.16751057442719391,-18.25
n_Hp-ord-C6-pp.wav,0.6288522488557411,244.07083451724054,0.6296142969862443,8,2,6,56.75,0.7884573603642703,45200,0.527296096237711,0.5305625016400214,56.75
n_PFL-L_LV_nA_sus_f_C6.wav,0.5013143254589167,10.195757973161953,0.5001010324597687,2,2,12,0.5,0.0,600,0.005257313944695047,0.000404129844574859,0.5
n_AFL_flatter_p_C5.wav,0.342185169716085,-339.4623199583303,0.3442581897557927,1,9,6,-74.5,-1.0986122886681098,-45600,-0.6535714563192802,-0.6443752020595136,-74.5
n_ASax-mul-E4_F5+_G4-mf.wav,0.3537441273854279,-244.69593863600406,0.3540542427383529,0,7,9,-65.125,-0.9382696385929302,-37500,-0.6026216652102008,-0.6012654036999399,-65.125
n_BTb-play+sing_aug4th-C3-mf.wav,0.23216479566568118,-520.0345994960244,0.22044969556586524,0,12,4,-112.0,-1.9459101490553135,-79700,-1.196127686783621,-1.263047689811784,-112.0
n_BKL-L_pA_sus_f_C4.wav,0.42087352835462527,-138.0109390598352,0.42161526855975867,1,5,10,-37.0,-0.5108256237659907,-21000,-0.31918850404461346,-0.31614606025089814,-37.0
n_Vib_ES_So_sp-0_f1_C5.wav,0.5961638058375939,196.77068865379772,0.5992757781135988,6,2,8,38.0,0.5108256237659907,29700,0.3895061355666125,0.4024484249380482,38.0
n_Xyl_GA_f_C7.wav,0.37343342520516665,-227.8635801988406,0.3693700544346514,0,6,10,-55.75,-0.7884573603642702,-35100,-0.5175152904111345,-0.5349202343394425,-55.75
n_Fl-mul-F#4_C5-mf.wav,0.37686831781000535,-174.73384226416937,0.38028770439143206,0,6,10,-55.75,-0.7884573603642702,-33400,-0.5028620275300741,-0.48832724792690907,-55.75
n_Vc-nonvib-C4-ff.wav,0.6550711271975046,260.559677383186,0.656932427382482,9,1,6,75.5,1.0986122886681098,44800,0.6414055908944857,0.6496537304613313,75.5
n_TpC+H-ord-C6-mf.wav,0.6777736391204219,271.61966630229904,0.6814892610677443,9,0,7,84.875,1.2729656758128876,43100,0.7435590839258724,0.7606243015682835,84.875
n_Bn-flatt-C5-mf.wav,0.5208624901631218,-9.861947685611932,0.5199954839327274,3,1,12,19.25,0.25131442828090617,700,0.08349843937281894,0.0800246144618438,19.25
n_Cb-pizz_bartok-C4-ff.wav,0.607576751080555,167.41972413043035,0.6095942434819959,5,0,11,47.375,0.6466271649250525,26600,0.43713753251489434,0.4456069616113457,47.375
n_Tbn-brassy-C3-ff.wav,0.6709869371795618,281.209545160663,0.673138305923807,10,1,5,84.875,1.2729656758128876,45100,0.712652214492959,0.7224136875728174,84.875
n_Bn-flatt-C4-mf.wav,0.39723306478089243,-210.2250583896447,0.3970371518589826,2,7,7,-46.375,-0.6466271649250525,-31600,-0.4170074398844665,-0.4178257253051811,-46.375
n_Vn-nonvib-C5-pp.wav,0.41799777612624167,-109.61148588128498,0.419292306625074,0,4,12,-37.0,-0.5108256237659907,-20700,-0.33099815657461484,-0.32567921487145557,-37.0
n_Bn-flatt-C3-mf.wav,0.3728454998521377,-220.01022997594697,0.37301074995027866,1,7,8,-55.75,-0.7884573603642702,-36500,-0.5200287976739532,-0.5193221559591226,-55.75
n_Hn-flatt-C5-ff.wav,0.44185846452366484,-93.04149383307882,0.44318920346394364,1,4,11,-27.625,-0.3794896217049037,-15600,-0.2336229632374007,-0.22822872444171619,-27.625
n_Vn-pizz_lv-C5-ff.wav,0.4078732053960208,-182.30270233718488,0.40665370360861147,1,5,10,-37.0,-0.5108256237659907,-28000,-0.3727644370083816,-0.3778162300511517,-37.0
n_Hn-ord-C3-mf.wav,0.3600485103305192,-245.29519470348274,0.36016386779681714,1,8,7,-65.125,-0.9382696385929302,-37700,-0.5751536027993386,-0.5746529839286054,-65.125
n_ASax-mul-E4+_F5_C6-mf.wav,0.5006431569899404,-9.193738267727271,0.5031814414480259,3,3,10,0.5,0.0,100,0.0025726293786562924,0.012725937535909247,0.5
n_ClBb-mul-E4_A5+_D6+_G4-mf.wav,0.5141409360332709,-6.399913523281593,0.5146154263427785,3,2,11,9.875,0.125163142954006,2100,0.0565788324812258,0.05847836463932683,9.875
n_Fl-flatt-C7-pp.wav,0.5290940807725276,34.01360255819503,0.5306177417077599,5,3,8,19.25,0.25131442828090617,5100,0.11650793529515688,0.1226243920743535,19.25
n_MA_ES_A-Ha_f_C6.wav,0.5117647846068965,12.840625012167958,0.5134634907164155,4,3,9,9.875,0.125163142954006,-900,0.0470678259305956,0.053866984357549455,9.875
n_MA_ES_A-Ha_p_C4.wav,0.4025895469825024,-176.6241532788352,0.40147260318588657,2,7,7,-46.375,-0.6466271649250525,-27100,-0.39468685405789183,-0.39933300483779227,-46.375
n_Xyl_GA_f_C5.wav,0.48136055998384397,15.679614934061346,0.4850235316862014,2,4,10,-18.25,-0.25131442828090605,600,-0.07459232690197062,-0.05992379832413309,-18.25
n_EH-L_pA_sus_f_C4.wav,0.46582479604638943,-100.55344431059407,0.467783145499874,4,5,7,-8.875,-0.12516314295400605,-13800,-0.13691429315918813,-0.12904620331279468,-8.875
n_TpC-ord-C5-ff.wav,0.665143272558877,266.4607618392329,0.6635015275331415,9,1,6,75.5,1.0986122886681098,46700,0.6862997038433721,0.6789375464048806,75.5
n_EH_Flatter_f_C4.wav,0.4826025070061297,-2.117154349069958,0.4837418059246393,2,3,11,-8.875,-0.12516314295400605,-4300,-0.06961807637916848,-0.06505571090676537,-8.875
n_Va-pizz_bartok-C5-ff.wav,0.5497784756859324,71.48226310872607,0.549836022111612,6,3,7,28.625,0.3794896217049037,16000,0.19977568772252977,0.20000818046217,28.625
n_Bn-mul-A3_G#2_B2+_D4-mf.wav,0.37935264289865056,-246.4096597589439,0.37468736396798796,0,5,11,-46.375,-0.6466271649250525,-35200,-0.49229682900409966,-0.512159760153287,-46.375
n_Hn-brassy-C4-ff.wav,0.634463756354871,208.68887992913204,0.6345097818254269,9,2,5,66.125,0.9382696385929302,37900,0.5514147278454113,0.5516131876527091,66.125
n_Fl-ord-C4-pp.wav,0.40698999323523194,-178.44379311726,0.3996212078220855,2,6,8,-37.0,-0.5108256237659907,-29800,-0.37642267517474215,-0.4070436583199086,-37.0
n_Vc-pizz_lv-C5-ff.wav,0.559454293153215,91.00274665700154,0.5608019834502401,5,2,9,28.625,0.3794896217049037,17500,0.23894763082607154,0.24441749840428642,28.625
n_Vn-harm_artificial-G7-mf.wav,0.6339736640307503,246.78981402426186,0.6429904025881994,9,2,5,66.125,0.9382696385929302,41000,0.5493021271779883,0.5883671332111386,66.125
n_Bn-ord-C3-mf.wav,0.42631176862823544,-116.29577528053795,0.4301138556547318,1,5,10,-37.0,-0.5108256237659907,-16300,-0.29691516800257006,-0.28138663988205365,-37.0
n_Gsp_ME_p_C6.wav,0.7513050194075314,510.883901412452,0.7637326485833833,11,0,5,103.625,1.6863989535702288,75200,1.1055845522896877,1.173253782688714,103.625
n_ASax-mul-E4+_C#5_A5+-mf.wav,0.35536568597666734,-219.17843757631292,0.3524697624694771,0,7,9,-65.125,-0.9382696385929302,-38000,-0.5955358403856059,-0.6082006530276167,-65.125
n_MA_ES_A-So_f_C6.wav,0.497170325559024,-64.54076171431458,0.4998152447919595,4,4,8,0.5,0.0,-900,-0.011318818605510282,-0.0007390208657968817,0.5
n_KFA-L_nA_sus_mf_C1.wav,0.35217744639708476,-216.46136781944756,0.3514520299953808,2,10,4,-74.5,-1.0986122886681098,-41400,-0.6094816641591032,-0.6126627420668883,-74.5
n_Vn-pizz_lv-C4-ff.wav,0.44603139449202756,-96.02662344968869,0.44518082856522945,2,5,9,-27.625,-0.3794896217049037,-13700,-0.21671867560292954,-0.22016168746959333,-27.625
n_Vib_ES_So_sp-0_f1_C6.wav,0.6064804195344153,151.32337023236366,0.6077273038341183,8,2,6,56.75,0.7884573603642703,27200,0.43254161712135664,0.43776901650307914,56.75
n_Hp-harm_fingering-C5-p.wav,0.599902310449937,144.16742042743832,0.6081375458251983,8,3,5,47.375,0.6466271649250525,32500,0.405058084878081,0.43949018705719173,47.375
n_Vc-ord-C6-pp.wav,0.5496696866185281,87.79683658173636,0.5557085755253675,4,2,10,19.25,0.25131442828090617,16300,0.1993361847948498,0.2237633035495395,19.25
n_TpC+C-ord-C5-mf.wav,0.6482230205038232,294.34819944117305,0.6517549056914559,8,1,7,66.125,0.9382696385929302,44800,0.6112374107603361,0.6267620538721151,66.125
n_Va-pizz_lv-C6-ff.wav,0.5657329014312564,164.73848626652907,0.5668943933818368,5,2,9,28.625,0.3794896217049037,21300,0.2644622819337501,0.26919143786468014,28.625
n_ClBb-ord_C7-pp.wav,0.5911571658592089,174.133759637161,0.5968495666255977,5,1,10,38.0,0.5108256237659907,26600,0.3687511005440304,0.3923553233370088,38.0
n_Hn-ord-C4-mf.wav,0.3558711391811875,-249.34815372783083,0.35621616881491824,2,10,4,-74.5,-1.0986122886681098,-43700,-0.5933301037938642,-0.5918252415509133,-74.5
n_Vib_ES_Ha_sp-0_f1_C4.wav,0.6976058590610247,341.94674913827856,0.7011146380408547,11,1,4,94.25,1.466337068793427,58000,0.835923002526974,0.8526113136191956,94.25
n_KFA-L_nA_sus_p_C3.wav,0.3075128144503084,-339.63934267586797,0.304944851002106,1,11,4,-93.25,-1.466337068793427,-55300,-0.8117729738814871,-0.8238602496211482,-93.25
n_Bn-ord-C2-mf.wav,0.41736340507996755,-124.6647741179396,0.4189055034374156,2,6,8,-37.0,-0.5108256237659907,-25500,-0.3336063383695165,-0.3272680226150181,-37.0
n_KFA-L_nA_sus_mf_C3.wav,0.47466025611322155,-71.65178136203303,0.4731149132897419,3,4,9,-8.875,-0.12516314295400605,-8200,-0.10144588667225879,-0.10764416835173087,-8.875
n_Fl-mul-G5_F4_C#6-mf.wav,0.4232843561626108,-161.39201939480134,0.42221432773991474,2,6,8,-37.0,-0.5108256237659907,-21000,-0.3093051367397829,-0.31368991992166334,-37.0
n_Tbn+H-ord-C3-mf.wav,0.21438084884322436,-570.3435225503642,0.19947932927199258,0,13,3,-121.375,-2.268683541318364,-80400,-1.2987180337067867,-1.389551736084432,-121.375
n_KFA-L_nA_sus_mf_C2.wav,0.3512591675746334,-247.12883470218685,0.3484737393902389,0,7,9,-65.125,-0.9382696385929302,-37900,-0.6135089830800488,-0.6257548295671251,-65.125
n_Bn-ord-C4-mf.wav,0.4805866667832113,-24.887630701972263,0.4828159200328509,3,4,9,-8.875,-0.12516314295400605,-5200,-0.07769238925927954,-0.06876340216701499,-8.875
n_Fl-flatt-C6-ff.wav,0.528181882101966,58.80152667306706,0.5330404647748892,3,2,11,9.875,0.125163142954006,8700,0.1128471301814659,0.13235473461190256,9.875
n_Cb-pizz_bartok-C2-ff.wav,0.5103034677666956,-22.24398399181715,0.5136019495463199,4,3,9,9.875,0.125163142954006,900,0.04121970631924494,0.05442122568358302,9.875
n_Cb-nonvib-C2-pp.wav,0.27340058422104885,-377.27064741815843,0.26624773555077,0,11,5,-102.625,-1.6863989535702288,-57700,-0.9774372545786334,-1.01374424525554,-102.625
n_Hp-ord-C1-ff.wav,0.5510651797489653,92.67939912651862,0.5553268192787808,4,2,10,19.25,0.25131442828090617,16600,0.20497538498625797,0.2222172170014373,19.25
n_ClBb-ord-C5-ff.wav,0.48494305540532867,-32.59448002682974,0.48815677829350446,3,4,9,-8.875,-0.12516314295400605,-4200,-0.06024599407078352,-0.04738174929104318,-8.875
n_KFA_Flatter_f_C1.wav,0.3312794606111754,-292.5082183228946,0.333540496639695,0,8,8,-74.5,-1.0986122886681098,-46200,-0.7024039329496634,-0.6922150904349788,-74.5
n_Fl-flatt-C4-ff.wav,0.463456420818536,-90.15677249085876,0.4621645758363378,1,2,13,-8.875,-0.12516314295400605,-8800,-0.1464354288228136,-0.15163155791964217,-8.875
n_ClBb-mul-G5+_A#3_D5-mf.wav,0.3532500463081315,-285.58552342226113,0.3489224004391457,1,8,7,-65.125,-0.9382696385929302,-40300,-0.6047835968085548,-0.6237792864915824,-65.125
n_ClBb-flatt-C4-pp.wav,0.40971561627322306,-102.0083070153249,0.4135285699072251,2,7,7,-46.375,-0.6466271649250525,-22800,-0.3651411269008948,-0.3493973494025518,-46.375
n_MA_ES_A-So_p_C2.wav,0.34902303327946793,-291.2976672701191,0.34453909195119936,0,7,9,-65.125,-0.9382696385929302,-40500,-0.6233363422408648,-0.643131106106284,-65.125
n_Fl-ord-C4-ff.wav,0.5078012595885683,11.887000371537066,0.512055361417142,1,1,14,0.5,0.0,2300,0.031207570894526106,0.048230793071191366,0.5
n_KFA-L_nA_sus_p_C1.wav,0.3417810772358836,-318.0542514956199,0.33829333667049183,0,7,9,-65.125,-0.9382696385929302,-45000,-0.6553671783039666,-0.6709089719010259,-65.125
n_BKL-L_pA_sus_f_C2.wav,0.48275198673979103,-32.405617381786534,0.4872180477214099,2,3,11,-8.875,-0.12516314295400605,-3000,-0.06901943888881643,-0.051138951049852124,-8.875
n_Acc-ord-C7-ff.wav,0.6279206905829056,190.01167701640568,0.625792961855023,9,2,5,66.125,0.9382696385929302,38000,0.5233068407047626,0.5142103623607278,66.125
n_EH-L_pA_sus_mf_C4.wav,0.5138936998305664,72.23762170073996,0.5152427805661597,3,3,10,0.5,0.0,6100,0.05558910978672445,0.06099002103665865,0.5
n_KFA-L_nA_sus_ff_C1.wav,0.3022031838580826,-351.91582018595443,0.30344238697174647,1,11,4,-93.25,-1.466337068793427,-59100,-0.8368283806512793,-0.8309587439934442,-93.25
n_Gtr-ord-C4-pp.wav,0.5075116507041175,8.020881782969841,0.5051104135402823,3,2,11,9.875,0.125163142954006,-3500,0.030048863624566845,0.020442366020302333,9.875
n_Tbn+C-ord-C3-mf.wav,0.46617436195087003,-59.88947140074886,0.4700182440472939,2,4,10,-18.25,-0.25131442828090605,-9600,-0.1355095337144479,-0.12007107215030707,-18.25
n_BTb-ord-C1-ff.wav,0.3775831193235137,-198.49796639623955,0.3767025929495705,2,8,6,-55.75,-0.7884573603642702,-36500,-0.49981936631524465,-0.503567785769471,-55.75
n_ClBb-mul-C#4+_B5+_F#5_E6-mf.wav,0.48648355017819905,-62.19156389959548,0.4844041318034447,2,2,12,0.5,0.0,-5600,-0.0540789750909894,-0.062403716072658266,0.5
n_Hn-flatt-C3-pp.wav,0.35760905393451353,-250.21967472538157,0.35418002718372976,1,8,7,-65.125,-0.9382696385929302,-38900,-0.5857567070250889,-0.6007154498613603,-65.125
n_Vc-nonvib-C5-pp.wav,0.48279059232398774,-70.23591811262553,0.48356213371864426,3,3,10,0.5,0.0,-10400,-0.06886483298622197,-0.06577516886235873,0.5
n_Acc-ord-C6-ff.wav,0.6391219441106832,270.0512217104021,0.6385428341478525,8,1,7,66.125,0.9382696385929302,38000,0.5715551660779158,0.5690452142675555,66.125
n_Vib_ES_So_sp-0_p1_C6.wav,0.6929854036082647,320.16398476384694,0.6988825889397186,11,1,4,94.25,1.466337068793427,52600,0.8141136446468367,0.8419824994228653,94.25
n_BKL-L_pA_sus_pp_C3.wav,0.2599159604335431,-505.55335723250613,0.25294729509754993,0,11,5,-102.625,-1.6863989535702288,-67600,-1.0464053970676876,-1.0829545908154545,-102.625
n_BTb-ord-C3-mf.wav,0.31546650617652555,-335.4600897234533,0.30946133867723713,1,10,5,-83.875,-1.2729656758128873,-58700,-0.7746850600835805,-0.8026387927106107,-83.875
n_AFL_flatter_p_C4.wav,0.33401039645130864,-351.30925872768387,0.326869427761966,0,7,9,-65.125,-0.9382696385929302,-47600,-0.6901019405393085,-0.7223785383645785,-65.125
n_Vc-ord-C3-mf.wav,0.48281918136044,-34.78458817706706,0.486548656864919,3,5,8,-18.25,-0.25131442828090605,100,-0.06875034143263316,-0.05381835880745795,-18.25
n_Vc-ord-C5-ff.wav,0.6250190164078842,226.47791489040688,0.6283154147563442,6,0,10,56.75,0.7884573603642703,31500,0.5109067612625776,0.5249966876963215,56.75
n_Fl-flatt-C5-mf.wav,0.42767002862712744,-100.98014832916601,0.43447915604956294,2,6,8,-37.0,-0.5108256237659907,-19300,-0.2913637609951726,-0.26359918291892676,-37.0
n_TpC-ord-C4-mf.wav,0.5541967812668415,137.571436395677,0.5544960910300474,5,3,8,19.25,0.25131442828090617,19200,0.21764218346715383,0.21885373600983518,19.25
n_Tbn-ord-C2-ff.wav,0.6535291819528981,297.42163471437806,0.657633444930231,8,1,7,66.125,0.9382696385929302,45000,0.6345885910471284,0.6527657399811653,66.125
n_Vib_ES_So_sp-0_f1_C4.wav,0.6383767562462314,293.12471509381095,0.6459654885846103,7,1,8,56.75,0.7884573603642703,46000,0.5683257293393921,0.6013516808559647,56.75
n_Vn-pizz_bartok-C5-ff.wav,0.5372313110329647,92.8755285186377,0.5410421876004426,3,2,11,9.875,0.125163142954006,12600,0.14920141118185032,0.16453896273045224,9.875
n_Hp-ord-C1-pp.wav,0.5581142455974698,87.9112467101815,0.5635644318298726,5,2,9,28.625,0.3794896217049037,16100,0.23351230817372862,0.25564091490797936,28.625
n_Fl-aeolian+ord-C7-mf.wav,0.5271753253389845,64.3067647878413,0.528038601800647,4,3,9,9.875,0.125163142954006,11400,0.10880852576703838,0.11227219173965915,9.875
n_Fl-ord-C5-mf.wav,0.3358775858013221,-281.3795371368325,0.3320921834784321,0,8,8,-74.5,-1.0986122886681098,-43500,-0.6817197256100109,-0.6987375733392679,-74.5
n_ASax-ord-C4-pp.wav,0.3205842627511795,-338.16780087145764,0.3154127535270462,0,8,8,-74.5,-1.0986122886681098,-51100,-0.7510880668035653,-0.7749339870050371,-74.5
n_Fl-flatt-C7-mf.wav,0.5811244377727396,208.34535345242796,0.5833434886317581,4,1,11,28.625,0.3794896217049037,27000,0.3273910242413432,0.3365140185659295,28.625
n_TpC-ord-C6-ff.wav,0.6617059913662552,316.782197053836,0.6747656323050423,7,0,9,66.125,0.9382696385929302,41100,0.6709059700691745,0.7298193653722095,66.125
n_Vc-nonvib-C4-pp.wav,0.4033174469566878,-163.44471073055465,0.4028090908443678,0,4,12,-37.0,-0.5108256237659907,-25300,-0.3916612735882319,-0.39377411338705626,-37.0
n_Fl-ord-C7-ff.wav,0.6173705087667216,200.2057210587378,0.6182785299441497,7,1,8,56.75,0.7884573603642703,29900,0.4784022089623344,0.4822478449491916,56.75
n_Cb-nonvib-C4-ff.wav,0.6171823805678995,186.62974337306053,0.613412446551094,7,1,8,56.75,0.7884573603642703,31500,0.4776058864249672,0.4616791712097245,56.75
n_Tbn-ord-C5-ff.wav,0.6593194683224107,269.25376328684894,0.6578374000390137,9,1,6,75.5,1.0986122886681098,46800,0.6602630135518806,0.6536717258253456,75.5
n_Hn-brassy-C2-ff.wav,0.3851749173769465,-196.85904271909573,0.38346294309049705,1,7,8,-55.75,-0.7884573603642702,-29700,-0.46764024689282013,-0.4748754413771246,-55.75
n_BKL_stac_mf1_C3.wav,0.48617724378444294,-76.142592510426,0.48679905958936065,3,3,10,0.5,0.0,-6700,-0.0553051171625253,-0.05281603589439664,0.5
n_Tbn+H-ord-C2-mf.wav,0.32001409175770446,-333.25368213006635,0.3129709528231255,0,8,8,-74.5,-1.0986122886681098,-49900,-0.7537070432153199,-0.7862661887658617,-74.5
n_TpC+C-ord-C6-mf.wav,0.6958461079693993,328.71859635712804,0.7051345447684083,9,0,7,84.875,1.2729656758128876,53100,0.827594729543741,0.8718694599058799,84.875
n_Tbn-ord-C4-mf.wav,0.4516001016280067,-83.30612158957041,0.45220287569831014,3,5,8,-18.25,-0.25131442828090605,-18300,-0.19420770505548868,-0.19177408810047486,-18.25
n_Hn-ord-C2-pp.wav,0.37636989374514046,-204.4305204263598,0.3730465452334799,0,6,10,-55.75,-0.7884573603642702,-31700,-0.504984994393436,-0.5191691050478314,-55.75
n_Xyl_HO_p_C8.wav,0.5448943168828034,85.46761750263269,0.5454633877942001,3,1,12,19.25,0.25131442828090617,11600,0.18006219931543155,0.1823572209550472,19.25
n_TpC-stacc-C5-mf.wav,0.7348944760521076,470.1974863726287,0.7454667753220716,12,1,3,103.625,1.6863989535702288,70600,1.019598968607374,1.0745791899367059,103.625
n_Hn-brassy-C5-ff.wav,0.6819678914663514,320.8948079396305,0.6876069409085487,10,1,5,84.875,1.2729656758128876,55600,0.7628302288591788,0.788955168154864,84.875
n_ClBb-flatt-C4-ff.wav,0.555647711861576,80.48507941967516,0.5603211624329303,4,1,11,28.625,0.3794896217049037,12800,0.2235167920971361,0.24246557790830975,28.625
